id_municipio,risco_previsto,risco_real,n_alunos,diferenca
2414407,0.8023281843276173,0.6151079136690647,278,0.18722027065855262
2108702,0.8022363747987358,0.3607305936073059,219,0.44150578119142986
2913101,0.8019901861172578,0.72,100,0.08199018611725784
2905800,0.8019901861172577,0.7161016949152542,236,0.08588849120200348
2210623,0.8019901861172577,0.5,56,0.3019901861172577
2211357,0.8019901861172577,0.6875,48,0.1144901861172577
2205300,0.8019901861172577,0.24561403508771928,57,0.5563761510295384
2906873,0.8019901861172577,0.7066115702479339,242,0.09537861586932384
2803401,0.8019429559180166,0.6058394160583942,137,0.19610353985962237
2800670,0.8016110080770181,0.6445783132530121,166,0.15703269482400606
2401404,0.8010412598843051,0.6486486486486487,74,0.1523926112356564
1703305,0.8008121206559398,0.711864406779661,59,0.08894771387627876
1711902,0.8008121206559398,0.6440677966101694,177,0.15674432404577032
1717206,0.8008121206559398,0.45454545454545453,22,0.34626666611048523
1502806,0.8007934264158262,0.7411764705882353,510,0.059616955827590856
1600501,0.8002075866873329,0.7864583333333334,384,0.013749253353999569
1714880,0.7993196691924356,0.5792682926829268,164,0.2200513765095088
1700301,0.7993196691924355,0.5974025974025974,77,0.2019170717898381
2400802,0.7986244228168475,0.449438202247191,89,0.34918622056965654
2409100,0.7986110697811608,0.5656565656565656,99,0.23295450412459517
1507003,0.7972400574016336,0.6827794561933535,331,0.11446060120828017
2904704,0.7953815078511101,0.7142857142857143,140,0.08109579356539576
1503101,0.7928286237902991,0.6342494714587738,473,0.1585791523315253
2701308,0.7921759082694576,0.6609442060085837,233,0.13123170226087388
2506905,0.7915833875875146,0.4620253164556962,158,0.32955807113181834
5005608,0.7913527245872518,0.6035353535353535,396,0.18781737105189833
5007802,0.7913527245872518,0.4020618556701031,97,0.3892908689171487
1302801,0.7911015476546958,0.483695652173913,184,0.30740589548078273
3551405,0.7906690374271865,0.5384615384615384,91,0.2522074989656481
2406601,0.7906040769344393,0.35185185185185186,54,0.4387522250825875
3137007,0.7904172569081174,0.43529411764705883,85,0.35512313926105854
2907004,0.7901443285378318,0.6695652173913044,115,0.12057911114652742
2930774,0.7901443285378318,0.6556291390728477,302,0.1345151894649841
2211100,0.7901443285378318,0.6591375770020534,487,0.13100675153577834
2928505,0.7901443285378318,0.7236842105263158,76,0.06646011801151597
2930204,0.7901443285378318,0.7575757575757576,429,0.03256857096207422
2922102,0.7901443285378318,0.6666666666666666,126,0.12347766187116516
1500701,0.7901179192925433,0.6578171091445427,339,0.13230081014800055
2413300,0.7869598020640756,0.5813953488372093,43,0.20556445322686623
2705606,0.7867151816683515,0.6014492753623188,138,0.18526590630603268
1720200,0.7859094383413068,0.6303030303030303,165,0.15560640803827652
2209872,0.785369471885557,0.5555555555555556,45,0.22981391633000137
2902708,0.785369471885557,0.7151898734177216,474,0.07017959846783539
2918100,0.785369471885557,0.7046632124352331,193,0.08070625945032384
2802700,0.7853193384610503,0.8434782608695652,115,-0.058158922408514946
2501575,0.7833898957144788,0.5081967213114754,61,0.2751931744030034
2517209,0.7833898957144788,0.358974358974359,39,0.42441553674011984
2928307,0.7832105086998311,0.7704918032786885,61,0.012718705421142618
1709807,0.7825719331884106,0.7857142857142857,14,-0.003142352525875136
1705607,0.7825719331884106,0.6376811594202898,69,0.14489077376812076
1718758,0.7825719331884106,0.7323943661971831,71,0.05017756699122744
1712702,0.7825719331884106,0.9090909090909091,22,-0.1265189759024985
1703826,0.7825719331884106,0.36,25,0.4225719331884106
1714203,0.7823153517073125,0.5576923076923077,104,0.22462304401500477
